Date,Open,High,Low,Close,Volume,Predicted High,Predicted Low
20150326,1195.37,1219.681,1194.468,1204.388,48.88567012,1206.147,1192.599
20150327,1203.571,1206.147,1192.599,1198.293,41.41734019,1199.361,1182.318
20150330,1198.571,1199.361,1182.318,1185.835,36.59547007,1190.719,1178.391
20150331,1185.637,1190.719,1178.391,1183.269,48.67785017,1208.598,1180.821
20150401,1182.842,1208.598,1180.821,1203.668,45.35120018,1207.302,1194.909
20150402,1203.607,1207.302,1194.909,1202.169,43.89651007,1201.977,1201.899
20150403,1201.977,1201.977,1201.899,1201.899,0.00074,1224.188,1212.9
20150406,1213.16,1224.188,1212.9,1214.438,40.27057007,1215.744,1207.425
20150407,1213.807,1215.744,1207.425,1208.729,37.18648004,1212.311,1197.379
20150408,1208.66,1212.311,1197.379,1202.118,44.5675701,1203.28,1192.618
20150409,1202.63,1203.28,1192.618,1194.509,41.1894202,1210.739,1193.252
20150410,1194.363,1210.739,1193.252,1206.774,39.42330019,1209.498,1196.388
20150413,1206.831,1209.498,1196.388,1198.628,41.21278013,1201.429,1183.97
20150414,1198.403,1201.429,1183.97,1192.429,49.17854001,1204.538,1188.901
20150415,1191.837,1204.538,1188.901,1202.209,41.42128998,1209.168,1194.752
20150416,1202.179,1209.168,1194.752,1198.128,52.20493011,1207.779,1197.428
20150417,1197.924,1207.779,1197.428,1203.046,54.49396014,1209.077,1191.383
20150420,1204.572,1209.077,1191.383,1195.458,47.86710007,1204.282,1193.139
20150421,1195.015,1204.282,1193.139,1202.088,39.96067313,1204.759,1185.679
20150422,1202.028,1204.759,1185.679,1186.928,48.09533011,1197.98,1184.304
20150423,1186.877,1197.98,1184.304,1193.648,50.83088011,1195.902,1175.204
20150424,1193.205,1195.902,1175.204,1179.054,47.25065012,1207.218,1178.613
20150427,1179.82,1207.218,1178.613,1201.747,53.4514801,1215.031,1199.211
20150428,1201.747,1215.031,1199.211,1211.678,56.36398016,1214.044,1201.347
20150429,1211.499,1214.044,1201.347,1204.378,50.49558002,1207.179,1177.051
20150430,1204.324,1207.179,1177.051,1183.828,51.42352002,1185.189,1169.583
20150501,1183.593,1185.189,1169.583,1178.028,40.7304501,1192.812,1177.709
20150504,1177.962,1192.812,1177.709,1187.838,44.07850999,1199.809,1185.709
20150505,1187.712,1199.809,1185.709,1193.035,55.08212019,1197.605,1188.222
20150506,1193.035,1197.605,1188.222,1191.908,41.57014007,1192.8,1178.837
20150507,1191.672,1192.8,1178.837,1184.168,44.26870009,1193.445,1181.811
20150508,1184.112,1193.445,1181.811,1187.88,56.49662018,1191.77,1178.891
20150511,1189.489,1191.77,1178.891,1183.578,36.84950991,1197.025,1180.829
20150512,1183.51,1197.025,1180.829,1193.528,50.53453009,1218.858,1191.249
20150513,1193.343,1218.858,1191.249,1215.389,58.26012007,1227.27,1212.311
20150514,1215.264,1227.27,1212.311,1220.728,59.37299004,1226.139,1210.96
20150515,1220.601,1226.139,1210.96,1223.693,46.49471994,1232.329,1221.587
20150518,1223.859,1232.329,1221.587,1225.168,48.51720011,1225.592,1205.753
20150519,1224.838,1225.592,1205.753,1207.478,51.27780007,1213.369,1203.284
20150520,1207.272,1213.369,1203.284,1209.388,51.80795031,1212.759,1201.589
20150521,1209.318,1212.759,1201.589,1205.818,40.23549029,1214.839,1201.529
20150522,1205.649,1214.839,1201.529,1205.888,39.17889029,1208.58,1202.801
20150525,1205.568,1208.58,1202.801,1206.998,17.71380014,1207.51,1185.532
20150526,1206.799,1207.51,1185.532,1186.959,39.09439031,1190.858,1183.668
20150527,1186.778,1190.858,1183.668,1187.628,41.94394028,1192.148,1180.421
20150528,1187.349,1192.148,1180.421,1188.078,44.36147026,1193.873,1185.748
20150529,1187.679,1193.873,1185.748,1190.298,45.50543034,1204.248,1184.559
20150601,1189.269,1204.248,1184.559,1188.878,56.1029004,1196.249,1185.951
20150602,1188.788,1196.249,1185.951,1192.758,49.08802038,1195.543,1179.391
20150603,1192.378,1195.543,1179.391,1184.658,53.03583038,1186.17,1172.908
20150604,1184.558,1186.17,1172.908,1176.569,51.92799044,1178.579,1162.741
20150605,1176.249,1178.579,1162.741,1171.689,48.10175039,1177.58,1169.069
20150608,1170.532,1177.58,1169.069,1173.858,50.13902041,1182.899,1172.498
20150609,1173.829,1182.899,1172.498,1176.599,49.86445039,1192.259,1175.198
20150610,1176.289,1192.259,1175.198,1185.858,58.55046047,1187.928,1175.629
20150611,1185.558,1187.928,1175.629,1181.798,45.85425035,1184.252,1176.679
20150612,1181.578,1184.252,1176.679,1181.418,43.47650036,1190.492,1172.729
20150615,1180.438,1190.492,1172.729,1186.118,55.63811047,1187.871,1176.029
20150616,1185.969,1187.871,1176.029,1181.769,49.00146041,1189.139,1174.569
20150617,1181.468,1189.139,1174.569,1185.249,42.27747529,1205.69,1183.558
20150618,1184.859,1205.69,1183.558,1201.609,60.91243038,1204.139,1198.319
20150619,1201.249,1204.139,1198.319,1199.798,45.72259029,1200.96,1182.121
20150622,1199.628,1200.96,1182.121,1185.578,38.43267028,1188.069,1176.408
20150623,1185.268,1188.069,1176.408,1178.308,42.19715036,1180.229,1170.849
20150624,1177.979,1180.229,1170.849,1175.169,34.93759027,1178.099,1171.54
20150625,1174.708,1178.099,1171.54,1172.888,34.30992028,1178.619,1168.529
20150626,1172.879,1178.619,1168.529,1175.239,40.7263703,1188.069,1173.808
20150629,1184.231,1188.069,1173.808,1179.489,59.13184133,1180.45,1166.898
20150630,1179.988,1180.45,1166.898,1171.998,60.9864104,1175.049,1167.551
20150701,1171.889,1175.049,1167.551,1168.519,49.16964034,1169.359,1156.98
20150702,1168.149,1169.359,1156.98,1165.879,53.98734038,1170.229,1164.559
20150703,1165.748,1170.229,1164.559,1168.649,25.07418013,1174.88,1162.848
20150706,1173.599,1174.88,1162.848,1169.968,53.95861531,1170.381,1147.979
20150707,1169.879,1170.381,1147.979,1154.779,59.70048034,1164.628,1147.158
20150708,1154.729,1164.628,1147.158,1157.988,78.83013549,1167.66,1155.949
20150709,1157.809,1167.66,1155.949,1158.938,61.85224036,1165.379,1157.309
20150710,1159.509,1165.379,1157.309,1162.921,51.11021034,1164.759,1151.119
20150713,1162.999,1164.759,1151.119,1157.628,51.4872803,1159.738,1152.889
20150714,1157.478,1159.738,1152.889,1155.558,44.08198029,1156.789,1143.209
20150715,1154.999,1156.789,1143.209,1149.139,40.63087031,1149.369,1142.229
20150716,1149.049,1149.369,1142.229,1145.058,52.6086104,1145.739,1131.158
20150717,1144.959,1145.739,1131.158,1134.2,51.8503004,1133.469,1070.698
20150720,1133.469,1133.469,1070.698,1096.138,90.93578154,1109.879,1096.869
20150721,1098.36,1109.879,1096.869,1100.779,63.28381036,1103.279,1087.078
20150722,1101.168,1103.279,1087.078,1093.828,66.29800046,1105.873,1087.189
20150723,1093.729,1105.873,1087.189,1090.238,71.2427305,1101.561,1077.219
20150724,1090.408,1101.561,1077.219,1098.572,73.98863053,1105.001,1088.339
20150727,1099.029,1105.001,1088.339,1093.508,78.09552049,1098.949,1091.559
20150728,1094.658,1098.949,1091.559,1095.179,57.78267039,1101.85,1090.398
20150729,1095.068,1101.85,1090.398,1096.04,61.20417039,1098.59,1082.498
20150730,1096.898,1098.59,1082.498,1088.159,58.64575035,1103.378,1079.949
20150731,1088.128,1103.378,1079.949,1095.272,66.03045045,1097.689,1085.811
20150803,1095.909,1097.689,1085.811,1086.338,50.92696033,1094.702,1080.968
20150804,1083.188,1094.702,1080.968,1087.189,61.36462015,1092.571,1082.959
20150805,1087.889,1092.571,1082.959,1084.689,54.93245032,1093.969,1083.472
20150806,1084.6,1093.969,1083.472,1089.199,49.96267035,1099.459,1082.779
20150807,1089.309,1099.459,1082.779,1092.919,64.25159047,1108.879,1089.598
20150810,1094.342,1108.879,1089.598,1104.138,52.51249036,1119.348,1093.778
20150811,1104.149,1119.348,1093.778,1108.539,63.47119048,1125.66,1101.741
20150812,1108.668,1125.66,1101.741,1124.058,65.55651544,1126.808,1113.589
20150813,1125.448,1126.808,1113.589,1114.808,62.67176045,1121.021,1111.858
20150814,1114.719,1121.021,1111.858,1113.828,51.34969036,1122.788,1113.56
20150817,1113.961,1122.788,1113.56,1117.229,44.14934029,1121.08,1109.638
20150818,1117.788,1121.08,1109.638,1117.178,48.60804032,1134.582,1116.258
20150819,1117.679,1134.582,1116.258,1133.508,58.9028454,1153.97,1132.589
20150820,1133.508,1153.97,1132.589,1151.908,56.88149031,1168.219,1148.912
20150821,1151.859,1168.219,1148.912,1160.071,69.20741047,1170.029,1145.758
20150824,1160.739,1170.029,1145.758,1154.349,88.34443062,1156.578,1134.569
20150825,1155.558,1156.578,1134.569,1140.068,73.26441053,1146.409,1117.722
20150826,1139.96,1146.409,1117.722,1124.759,87.3236606,1129.301,1118.278
20150827,1125.408,1129.301,1118.278,1124.518,90.41270066,1140.792,1123.758
20150828,1124.949,1140.792,1123.758,1133.021,80.97139039,1136.629,1125.668
20150831,1132.849,1136.629,1125.668,1134.469,63.8241804,1147.861,1134.218
20150901,1134.23,1147.861,1134.218,1139.939,74.15091056,1142.398,1132.048
20150902,1139.448,1142.398,1132.048,1133.709,64.20494048,1134.26,1121.809
20150903,1133.559,1134.26,1121.809,1124.799,57.61060042,1132.21,1116.78
20150904,1125.029,1132.21,1116.78,1120.921,55.34352042,1124.779,1115.788
20150907,1122.92,1124.779,1115.788,1118.818,37.22414029,1126.681,1118.311
20150908,1118.311,1126.681,1118.311,1121.098,60.20039044,1125.342,1101.239
20150909,1121.708,1125.342,1101.239,1107.179,62.42992046,1114.988,1103.742
20150910,1106.388,1114.988,1103.742,1110.628,68.56976055,1112.869,1098.728
20150911,1110.999,1112.869,1098.728,1107.201,51.31701039,1110.421,1103.529
20150914,1107.69,1110.421,1103.529,1108.699,42.0312303,1109.322,1102.459
20150915,1107.839,1109.322,1102.459,1104.909,38.78282031,1124.152,1103.958
20150916,1105.088,1124.152,1103.958,1119.118,59.96623038,1135.68,1115.388
20150917,1119.199,1135.68,1115.388,1131.089,64.77394046,1141.639,1127.529
20150918,1131.089,1141.639,1127.529,1138.421,68.46389043,1139.89,1129.518
20150921,1138.911,1139.89,1129.518,1133.011,39.78626032,1136.602,1121.328
20150922,1132.899,1136.602,1121.328,1124.29,51.62703037,1134.171,1121.819
20150923,1124.319,1134.171,1121.819,1130.012,40.5217103,1156.711,1130.039
20150924,1130.498,1156.711,1130.039,1153.529,68.49945039,1151.619,1140.731
20150925,1151.01,1151.619,1140.731,1145.78,59.20386019,1148.199,1127.92
20150928,1145.041,1148.199,1127.92,1131.73,59.11689044,1134.638,1124.298
20150929,1131.809,1134.638,1124.298,1126.859,67.68960052,1128.119,1111.698
20150930,1127.129,1128.119,1111.698,1114.519,68.44714054,1119.111,1111.038
20151001,1115.069,1119.111,1111.038,1113.24,47.83977034,1141.223,1104.608
20151002,1112.889,1141.223,1104.608,1138.059,69.99245046,1141.882,1130.089
20151005,1137.521,1141.882,1130.089,1135.349,69.71792548,1151.13,1134.951
20151006,1135.219,1151.13,1134.951,1146.859,48.2777803,1153.629,1141.738
20151007,1146.648,1153.629,1141.738,1145.079,61.33258041,1151.259,1136.569
20151008,1145.358,1151.259,1136.569,1138.802,63.88569042,1159.631,1138.552
20151009,1138.579,1159.631,1138.552,1154.708,75.89714049,1169.001,1154.789
20151012,1155.149,1169.001,1154.789,1163.35,55.39881023,1168.639,1151.792
20151013,1163.089,1168.639,1151.792,1166.17,70.84813034,1189.739,1163.378
20151014,1168.448,1189.739,1163.378,1183.69,82.53419043,1191.45,1174.398
20151015,1183.989,1191.45,1174.398,1182.899,79.61871041,1184.442,1174.239
20151016,1182.339,1184.442,1174.239,1176.64,65.05289036,1178.149,1168.549
20151019,1176.449,1178.149,1168.549,1170.589,54.70679036,1180.889,1167.328
20151020,1170.578,1180.889,1167.328,1175.77,60.86372037,1179.218,1163.719
20151021,1175.449,1179.218,1163.719,1166.919,68.63420051,1171.73,1162.579
20151022,1166.758,1171.73,1162.579,1165.42,75.68108048,1179.351,1158.929
20151023,1165.798,1179.351,1158.929,1164.18,76.75968047,1169.64,1162.069
20151026,1163.641,1169.64,1162.069,1163.059,54.62190032,1168.729,1160.678
20151027,1162.819,1168.729,1160.678,1166.48,48.23597027,1182.909,1152.278
20151028,1166.368,1182.909,1152.278,1155.83,64.98761035,1162.639,1143.379
20151029,1156.149,1162.639,1143.379,1143.38,80.2221106,1150.019,1139.211
20151030,1146.698,1150.019,1139.211,1141.831,79.17221072,1142.989,1132.932
20151102,1141.652,1142.989,1132.932,1134.369,55.11865043,1138.24,1114.358
20151103,1134.369,1138.24,1114.358,1117.539,59.64881046,1122.78,1106.329
20151104,1117.559,1122.78,1106.329,1107.149,66.13257552,1111.449,1102.919
20151105,1107.189,1111.449,1102.919,1103.359,56.68653027,1110.429,1085.4
20151106,1103.359,1110.429,1085.4,1087.609,59.36611036,1089.452,1087.56
20151107,1087.609,1089.452,1087.56,1089.452,0.853079993,1095.72,1088.339
20151109,1089.742,1095.72,1088.339,1091.932,56.83790037,1094.588,1085.179
20151110,1091.7,1094.588,1085.179,1089.311,54.06316042,1093.55,1084.109
20151111,1089.479,1093.55,1084.109,1086.131,49.18710031,1089.639,1074.129
20151112,1086.08,1089.639,1074.129,1084.901,57.65507027,1088.558,1079.708
20151113,1084.56,1088.558,1079.708,1083.491,60.43781015,1098.139,1081.309
20151116,1089.14,1098.139,1081.309,1082.662,69.9388004,1084.969,1065.428
20151117,1083.429,1084.969,1065.428,1070.011,64.40995028,1075.359,1064.615
20151118,1071.08,1075.359,1064.615,1070.322,69.45478033,1087.379,1069.379
20151119,1069.89,1087.379,1069.379,1081.911,76.61220048,1088.048,1075.801
20151120,1081.101,1088.048,1075.801,1077.592,68.76689044,1077.072,1066.761
20151123,1077.031,1077.072,1066.761,1068.951,65.87224044,1081.102,1068.639
20151124,1068.81,1081.102,1068.639,1075.081,61.30983038,1080.78,1067.891
20151125,1075.24,1080.78,1067.891,1070.861,52.51616027,1074.822,1069.639
20151126,1071.36,1074.822,1069.639,1071.55,32.77892013,1073.752,1052.708
20151127,1071.422,1073.752,1052.708,1057.469,53.68762029,1069.679,1053.131
20151130,1056.839,1069.679,1053.131,1064.241,53.88018021,1074.629,1063.202
20151201,1064.799,1074.629,1063.202,1068.842,67.66976434,1071.43,1050.6
20151202,1068.41,1071.43,1050.6,1053.242,65.54851039,1065.399,1046.231
20151203,1053.679,1065.399,1046.231,1061.691,94.21884037,1088.841,1058.128
20151204,1062.67,1088.841,1058.128,1085.851,97.31915019,1086.581,1066.189
20151207,1085.671,1086.581,1066.189,1070.932,80.29070037,1079.158,1067.59
20151208,1070.34,1079.158,1067.59,1074.501,73.22308025,1085.349,1069.5
20151209,1074.789,1085.349,1069.5,1072.402,77.03812034,1076.431,1069.359
20151210,1071.849,1076.431,1069.359,1071.212,65.92462032,1079.49,1062.381
20151211,1071.66,1079.49,1062.381,1074.191,78.28865038,1077.499,1058.65
20151214,1073.26,1077.499,1058.65,1059.771,74.67766038,1068.669,1058.849
20151215,1059.629,1068.669,1058.849,1060.781,74.20531034,1078.309,1060.639
20151216,1060.74,1078.309,1060.639,1072.061,61.44453015,1073.18,1047.64
20151217,1073.029,1073.18,1047.64,1050.831,80.86126448,1071.578,1050.859
20151218,1052.19,1071.578,1050.859,1065.811,65.68243031,1081.639,1063.838
20151221,1065.902,1081.639,1063.838,1077.831,67.19684028,1080.691,1071.719
20151222,1078.059,1080.691,1071.719,1072.181,64.8581202,1075.459,1068.269
20151223,1072.599,1075.459,1068.269,1070.071,52.77551041,1076.942,1070.08
20151224,1070.159,1076.942,1070.08,1075.811,41.46965009,1076.9,1066.459
20151228,1075.681,1076.9,1066.459,1068.802,70.11193022,1075.3,1067.399
20151229,1068.68,1075.3,1067.399,1068.479,67.77132011,1072.219,1059.389
20151230,1068.759,1072.219,1059.389,1061.009,69.10628026,1063.488,1058.168
