Date,Open,High,Low,Close,Predicted High,Predicted Low
20111123,76.964,77.579,76.924,77.299,77.33,77.011
20111124,77.29,77.33,77.011,77.108,77.787,77.092
20111125,77.106,77.787,77.092,77.714,78.236,77.453
20111128,77.57,78.236,77.453,77.986,78.282,77.62
20111129,77.981,78.282,77.62,77.921,78.154,77.29
20111130,77.925,78.154,77.29,77.611,77.808,77.483
20111201,77.608,77.808,77.483,77.69,78.074,77.679
20111202,77.693,78.074,77.679,77.965,78.105,77.689
20111205,78.016,78.105,77.689,77.814,77.853,77.635
20111206,77.812,77.853,77.635,77.73,77.788,77.624
20111207,77.726,77.788,77.624,77.675,77.798,77.127
20111208,77.673,77.798,77.127,77.635,77.782,77.49
20111209,77.634,77.782,77.49,77.592,77.998,77.543
20111212,77.657,77.998,77.543,77.907,78.016,77.641
20111213,77.915,78.016,77.641,77.993,78.155,77.922
20111214,77.992,78.155,77.922,78.07,78.138,77.735
20111215,78.07,78.138,77.735,77.85,77.961,77.615
20111216,77.85,77.961,77.615,77.761,78.162,77.719
20111219,77.762,78.162,77.719,78.04,78.054,77.714
20111220,78.04,78.054,77.714,77.884,78.106,77.684
20111221,77.89,78.106,77.684,78.06,78.201,78.001
20111222,78.056,78.201,78.001,78.164,78.223,78.001
20111223,78.164,78.223,78.001,78.07,78.123,77.867
20111226,78.038,78.123,77.867,77.967,78.024,77.794
20111227,77.97,78.024,77.794,77.876,78.036,77.561
20111228,77.871,78.036,77.561,77.931,77.981,77.596
20111229,77.939,77.981,77.596,77.633,77.738,76.86
20111230,77.632,77.738,76.86,76.86,76.95,76.874
20120101,76.935,76.95,76.874,76.92,77.185,76.846
20120102,76.93,77.185,76.846,76.884,76.96,76.607
20120103,76.887,76.96,76.607,76.73,76.832,76.608
20120104,76.731,76.832,76.608,76.709,77.24,76.655
20120105,76.71,77.24,76.655,77.111,77.334,76.97
20120106,77.112,77.334,76.97,76.992,76.893,76.816
20120108,76.846,76.893,76.816,76.871,77.006,76.769
20120109,76.9,77.006,76.769,76.816,76.903,76.764
20120110,76.816,76.903,76.764,76.841,77.041,76.792
20120111,76.838,77.041,76.792,76.853,76.979,76.668
20120112,76.852,76.979,76.668,76.755,77.004,76.66
20120113,76.756,77.004,76.66,76.949,77.121,76.97
20120115,76.975,77.121,76.97,77.059,77.06,76.693
20120116,77.056,77.06,76.693,76.777,76.876,76.549
20120117,76.782,76.876,76.549,76.825,76.87,76.652
20120118,76.826,76.87,76.652,76.824,77.319,76.698
20120119,76.824,77.319,76.698,77.106,77.304,76.903
20120120,77.105,77.304,76.903,76.969,76.975,76.874
20120122,76.974,76.975,76.874,76.945,77.08,76.86
20120123,76.947,77.08,76.86,77.02,77.852,76.956
20120124,77.021,77.852,76.956,77.666,78.281,77.56
20120125,77.665,78.281,77.56,77.777,77.815,77.285
20120126,77.778,77.815,77.285,77.448,77.482,76.651
20120127,77.439,77.482,76.651,76.675,76.68,76.614
20120129,76.65,76.68,76.614,76.645,76.774,76.21
20120130,76.645,76.774,76.21,76.343,76.415,76.157
20120131,76.343,76.415,76.157,76.262,76.351,76.022
20120201,76.264,76.351,76.022,76.193,76.239,76.043
20120202,76.191,76.239,76.043,76.215,76.736,76.139
20120203,76.213,76.736,76.139,76.593,76.8,76.493
20120206,76.591,76.8,76.493,76.545,76.966,76.517
20120207,76.545,76.966,76.517,76.758,77.185,76.707
20120208,76.759,77.185,76.707,77.031,77.724,77.009
20120209,77.032,77.724,77.009,77.659,77.805,77.516
20120210,77.66,77.805,77.516,77.6,77.778,77.392
20120213,77.558,77.778,77.392,77.565,78.541,77.362
20120214,77.567,78.541,77.362,78.432,78.66,78.179
20120215,78.429,78.66,78.179,78.427,78.962,78.354
20120216,78.428,78.962,78.354,78.93,79.607,78.794
20120217,78.931,79.607,78.794,79.538,79.883,79.36
20120220,79.578,79.883,79.36,79.627,79.848,79.546
20120221,79.629,79.848,79.546,79.732,80.402,79.661
20120222,79.734,80.402,79.661,80.289,80.35,79.854
20120223,80.288,80.35,79.854,79.994,81.208,79.928
20120224,79.994,81.208,79.928,81.182,81.667,80.131
20120227,81.254,81.667,80.131,80.604,80.783,80.013
20120228,80.603,80.783,80.013,80.455,81.308,80.251
20120229,80.456,81.308,80.251,81.144,81.392,80.837
20120301,81.142,81.392,80.837,81.112,81.868,81.079
20120302,81.111,81.868,81.079,81.789,81.861,81.154
20120305,81.764,81.861,81.154,81.549,81.583,80.585
20120306,81.548,81.583,80.585,80.888,81.22,80.58
20120307,80.881,81.22,80.58,81.08,81.73,81.072
20120308,81.083,81.73,81.072,81.545,82.639,81.465
20120309,81.543,82.639,81.465,82.47,82.514,82.363
20120311,82.487,82.514,82.363,82.507,82.53,82.112
20120312,82.507,82.53,82.112,82.314,83.08,81.967
20120313,82.31,83.08,81.967,82.872,83.828,82.872
20120314,82.872,83.828,82.872,83.682,84.178,83.194
20120315,83.687,84.178,83.194,83.549,83.941,83.182
20120316,83.548,83.941,83.182,83.435,83.427,83.349
20120318,83.379,83.427,83.349,83.366,83.567,83.019
20120319,83.366,83.567,83.019,83.399,83.829,83.318
20120320,83.399,83.829,83.318,83.721,84.093,83.292
20120321,83.721,84.093,83.292,83.382,83.468,82.324
20120322,83.384,83.468,82.324,82.573,82.949,81.972
20120323,82.573,82.949,81.972,82.32,83.002,82.37
20120326,82.401,83.002,82.37,82.809,83.385,82.641
20120327,82.809,83.385,82.641,83.167,83.214,82.605
20120328,83.167,83.214,82.605,82.89,82.967,81.904
20120329,82.889,82.967,81.904,82.454,82.879,81.83
20120330,82.454,82.879,81.83,82.846,83.302,81.874
20120402,83.021,83.302,81.874,82.069,82.991,81.551
20120403,82.066,82.991,81.551,82.799,82.933,82.095
20120404,82.798,82.933,82.095,82.449,82.473,81.826
20120405,82.447,82.473,81.826,82.355,82.553,81.305
20120406,82.332,82.553,81.305,81.615,81.669,81.195
20120409,81.476,81.669,81.195,81.479,81.862,80.645
20120410,81.479,81.862,80.645,80.668,81.12,80.568
20120411,80.665,81.12,80.568,80.85,81.129,80.734
20120412,80.851,81.129,80.734,80.88,81.195,80.82
20120413,80.88,81.195,80.82,80.912,80.995,80.293
20120416,80.844,80.995,80.293,80.397,80.925,80.332
20120417,80.397,80.925,80.332,80.837,81.563,80.828
20120418,80.836,81.563,80.828,81.245,81.734,81.168
20120419,81.245,81.734,81.168,81.596,81.777,81.471
20120420,81.599,81.777,81.471,81.498,81.663,80.972
20120423,81.507,81.663,80.972,81.171,81.385,80.854
20120424,81.172,81.385,80.854,81.304,81.692,81.07
20120425,81.304,81.692,81.07,81.338,81.422,80.663
20120426,81.334,81.422,80.663,80.983,81.438,80.212
20120427,80.983,81.438,80.212,80.251,80.387,79.733
20120430,80.256,80.387,79.733,79.816,80.299,79.64
20120501,79.816,80.299,79.64,80.085,80.61,80.041
20120502,80.085,80.61,80.041,80.132,80.549,80.095
20120503,80.133,80.549,80.095,80.19,80.39,79.797
20120504,80.228,80.39,79.797,79.839,79.997,79.639
20120507,79.821,79.997,79.639,79.91,80.076,79.709
20120508,79.909,80.076,79.709,79.863,79.938,79.428
20120509,79.863,79.938,79.428,79.627,80.015,79.603
20120510,79.62,80.015,79.603,79.922,79.991,79.726
20120511,79.92,79.991,79.726,79.918,80.182,79.68
20120514,79.969,80.182,79.68,79.835,80.333,79.809
20120515,79.834,80.333,79.809,80.169,80.551,80.152
20120516,80.17,80.551,80.152,80.32,80.391,79.135
20120517,80.32,80.391,79.135,79.258,79.461,78.994
20120518,79.256,79.461,78.994,79.002,79.445,79.083
20120521,79.084,79.445,79.083,79.297,80.145,79.268
20120522,79.297,80.145,79.268,79.95,80.071,79.212
20120523,79.95,80.071,79.212,79.471,79.632,79.34
20120524,79.471,79.632,79.34,79.591,79.82,79.497
20120525,79.593,79.82,79.497,79.673,79.712,79.33
20120528,79.703,79.712,79.33,79.459,79.637,79.36
20120529,79.459,79.637,79.36,79.483,79.566,78.865
20120530,79.485,79.566,78.865,79.06,79.127,78.21
20120531,79.06,79.127,78.21,78.311,78.707,77.66
20120601,78.312,78.707,77.66,77.986,78.428,77.984
20120604,78.073,78.428,77.984,78.339,78.962,78.103
20120605,78.338,78.962,78.103,78.751,79.279,78.608
20120606,78.751,79.279,78.608,79.188,79.79,79.153
20120607,79.188,79.79,79.153,79.615,79.751,79.11
20120608,79.616,79.751,79.11,79.449,79.72,79.355
20120611,79.609,79.72,79.355,79.429,79.69,79.166
20120612,79.433,79.69,79.166,79.513,79.742,79.295
20120613,79.509,79.742,79.295,79.476,79.479,79.158
20120614,79.476,79.479,79.158,79.339,79.507,78.607
20120615,79.338,79.507,78.607,78.647,79.304,78.792
20120618,78.792,79.304,78.792,79.096,79.13,78.844
20120619,79.093,79.13,78.844,78.941,79.699,78.791
20120620,78.941,79.699,78.791,79.522,80.331,79.385
20120621,79.522,80.331,79.385,80.27,80.566,80.005
20120622,80.27,80.566,80.005,80.407,80.619,79.437
20120625,80.405,80.619,79.437,79.657,79.785,79.23
20120626,79.655,79.785,79.23,79.5,79.864,79.352
20120627,79.499,79.864,79.352,79.704,79.754,79.217
20120628,79.704,79.754,79.217,79.448,79.987,79.13
20120629,79.445,79.987,79.13,79.782,79.974,79.31
20120702,79.854,79.974,79.31,79.502,79.928,79.41
20120703,79.508,79.928,79.41,79.783,79.887,79.591
20120704,79.775,79.887,79.591,79.867,80.092,79.558
20120705,79.862,80.092,79.558,79.908,80.02,79.495
20120706,79.908,80.02,79.495,79.632,79.768,79.423
20120709,79.605,79.768,79.423,79.549,79.594,79.21
20120710,79.545,79.594,79.21,79.415,79.789,79.13
20120711,79.415,79.789,79.13,79.756,79.944,79.176
20120712,79.753,79.944,79.176,79.302,79.391,79.07
20120713,79.302,79.391,79.07,79.159,79.282,78.685
20120716,79.272,79.282,78.685,78.861,79.171,78.791
20120717,78.854,79.171,78.791,79.053,79.152,78.756
20120718,79.058,79.152,78.756,78.797,78.821,78.427
20120719,78.799,78.821,78.427,78.582,78.8,78.446
20120720,78.578,78.8,78.446,78.453,78.527,77.935
20120723,78.432,78.527,77.935,78.374,78.389,78.097
20120724,78.371,78.389,78.097,78.171,78.276,78.068
20120725,78.161,78.276,78.068,78.156,78.312,77.987
20120726,78.156,78.312,77.987,78.206,78.675,78.074
20120727,78.206,78.675,78.074,78.431,78.539,78.118
20120730,78.446,78.539,78.118,78.171,78.303,78.039
20120731,78.173,78.303,78.039,78.111,78.499,77.905
20120801,78.113,78.499,77.905,78.427,78.537,78.124
20120802,78.427,78.537,78.124,78.238,78.773,78.07
20120803,78.238,78.773,78.07,78.452,78.639,78.142
20120806,78.59,78.639,78.142,78.241,78.735,78.157
20120807,78.236,78.735,78.157,78.595,78.657,78.234
20120808,78.595,78.657,78.234,78.432,78.789,78.289
20120809,78.432,78.789,78.289,78.559,78.641,78.159
20120810,78.555,78.641,78.159,78.266,78.373,78.162
20120813,78.201,78.373,78.162,78.307,78.933,78.28
20120814,78.306,78.933,78.28,78.728,79.049,78.592
20120815,78.726,79.049,78.592,78.989,79.404,78.912
20120816,78.989,79.404,78.912,79.339,79.573,79.23
20120817,79.336,79.573,79.23,79.545,79.657,79.318
20120820,79.545,79.657,79.318,79.418,79.524,79.216
20120821,79.418,79.524,79.216,79.275,79.373,78.283
20120822,79.275,79.373,78.283,78.575,78.694,78.359
20120823,78.573,78.694,78.359,78.486,78.721,78.442
20120824,78.485,78.721,78.442,78.655,78.839,78.61
20120827,78.694,78.839,78.61,78.739,78.768,78.455
20120828,78.736,78.768,78.455,78.506,78.787,78.481
20120829,78.503,78.787,78.481,78.701,78.745,78.495
20120830,78.699,78.745,78.495,78.61,78.649,78.188
20120831,78.609,78.649,78.188,78.379,78.4,78.191
20120903,78.335,78.4,78.191,78.251,78.467,78.241
20120904,78.249,78.467,78.241,78.406,78.533,78.3
20120905,78.405,78.533,78.3,78.387,79.033,78.37
20120906,78.387,79.033,78.37,78.854,79.021,78.013
20120907,78.86,79.021,78.013,78.224,78.328,78.181
20120910,78.232,78.328,78.181,78.277,78.285,77.7
20120911,78.274,78.285,77.7,77.765,77.963,77.721
20120912,77.765,77.963,77.721,77.846,77.866,77.16
20120913,77.839,77.866,77.16,77.476,78.39,77.453
20120914,77.468,78.39,77.453,78.38,78.924,78.164
20120917,78.33,78.924,78.164,78.698,78.873,78.485
20120918,78.697,78.873,78.485,78.803,79.215,78.256
20120919,78.801,79.215,78.256,78.373,78.457,78.018
20120920,78.372,78.457,78.018,78.235,78.367,78.077
20120921,78.235,78.367,78.077,78.156,78.185,77.804
20120924,78.136,78.185,77.804,77.843,77.928,77.657
20120925,77.843,77.928,77.657,77.791,77.902,77.588
20120926,77.788,77.902,77.588,77.738,77.754,77.579
20120927,77.736,77.754,77.579,77.596,78.105,77.434
20120928,77.593,78.105,77.434,77.921,78.148,77.789
20121001,77.97,78.148,77.789,77.981,78.212,77.952
20121002,77.98,78.212,77.952,78.148,78.582,78.118
20121003,78.15,78.582,78.118,78.485,78.715,78.287
20121004,78.485,78.715,78.287,78.474,78.871,78.274
20121005,78.474,78.871,78.274,78.648,78.758,78.078
20121008,78.64,78.758,78.078,78.332,78.433,78.151
20121009,78.332,78.433,78.151,78.25,78.369,78.117
20121010,78.249,78.369,78.117,78.178,78.586,77.945
20121011,78.175,78.586,77.945,78.327,78.533,78.283
20121012,78.324,78.533,78.283,78.446,78.858,78.328
20121015,78.436,78.858,78.328,78.64,78.962,78.628
20121016,78.64,78.962,78.628,78.882,79.048,78.61
20121017,78.882,79.048,78.61,78.932,79.46,78.91
20121018,78.933,79.46,78.91,79.267,79.427,79.138
20121019,79.263,79.427,79.138,79.312,79.956,79.205
20121022,79.268,79.956,79.205,79.936,80.007,79.71
20121023,79.935,80.007,79.71,79.846,79.924,79.688
20121024,79.846,79.924,79.688,79.798,80.339,79.765
20121025,79.797,80.339,79.765,80.294,80.375,79.492
20121026,80.294,80.375,79.492,79.622,79.632,79.577
20121028,79.582,79.632,79.577,79.627,79.841,79.525
20121029,79.628,79.841,79.525,79.791,80.124,79.274
20121030,79.798,80.124,79.274,79.596,79.959,79.493
20121031,79.602,79.959,79.493,79.796,80.204,79.776
20121101,79.796,80.204,79.776,80.148,80.67,80.123
20121102,80.152,80.67,80.123,80.392,80.56,80.149
20121105,80.43,80.56,80.149,80.282,80.44,79.958
20121106,80.283,80.44,79.958,80.348,80.408,79.754
20121107,80.35,80.408,79.754,79.991,80.013,79.319
20121108,79.991,80.013,79.319,79.465,79.607,79.074
20121109,79.474,79.607,79.074,79.479,79.561,79.352
20121112,79.424,79.561,79.352,79.485,79.638,79.208
20121113,79.483,79.638,79.208,79.376,80.305,79.374
20121114,79.374,80.305,79.374,80.244,81.458,80.121
20121115,80.244,81.458,80.121,81.166,81.437,80.893
20121116,81.168,81.437,80.893,81.299,81.582,81.085
20121119,81.382,81.582,81.085,81.409,81.755,81.135
20121120,81.405,81.755,81.135,81.672,82.55,81.65
20121121,81.675,82.55,81.65,82.517,82.834,82.256
20121122,82.516,82.834,82.256,82.463,82.502,82.057
20121123,82.463,82.502,82.057,82.382,82.619,81.921
20121126,82.339,82.619,81.921,82.073,82.313,81.856
20121127,82.074,82.313,81.856,82.149,82.21,81.685
20121128,82.148,82.21,81.685,82.071,82.212,81.91
20121129,82.071,82.212,81.91,82.109,82.746,82.044
20121130,82.109,82.746,82.044,82.468,82.499,81.993
20121203,82.386,82.499,81.993,82.236,82.269,81.717
20121204,82.236,82.269,81.717,81.896,82.478,81.792
20121205,81.896,82.478,81.792,82.464,82.614,82.198
20121206,82.459,82.614,82.198,82.393,82.824,82.174
20121207,82.394,82.824,82.174,82.486,82.635,82.114
20121210,82.517,82.635,82.114,82.359,82.572,82.303
20121211,82.356,82.572,82.303,82.513,83.292,82.476
20121212,82.513,83.292,82.476,83.259,83.669,83.125
20121213,83.263,83.669,83.125,83.644,83.959,83.315
20121214,83.644,83.959,83.315,83.492,84.326,83.611
20121217,84.322,84.326,83.611,83.884,84.266,83.82
20121218,83.884,84.266,83.82,84.203,84.614,84.159
20121219,84.202,84.614,84.159,84.405,84.451,83.857
20121220,84.401,84.451,83.857,84.376,84.44,83.855
20121221,84.372,84.44,83.855,84.242,84.939,84.321
20121224,84.361,84.939,84.321,84.938,84.945,84.654
20121225,84.935,84.945,84.654,84.777,85.724,84.713
20121226,84.714,85.724,84.713,85.623,86.146,85.475
20121227,85.622,86.146,85.475,86.096,86.628,85.863
20121228,86.094,86.628,85.863,85.909,86.782,85.654
20121231,85.776,86.782,85.654,86.688,87.346,86.535
20130102,86.666,87.346,86.535,87.339,87.352,86.767
20130103,87.333,87.352,86.767,87.233,88.407,87.23
20130104,87.23,88.407,87.23,88.147,88.367,87.624
20130107,88.113,88.367,87.624,87.788,87.824,86.9
20130108,87.789,87.824,86.9,87.05,88.012,86.821
20130109,87.05,88.012,86.821,87.876,88.788,87.828
20130110,87.874,88.788,87.828,88.777,89.444,88.669
20130111,88.777,89.444,88.669,89.177,89.664,89.082
20130114,89.287,89.664,89.082,89.472,89.627,88.287
20130115,89.473,89.627,88.287,88.794,88.868,87.793
20130116,88.793,88.868,87.793,88.381,90.128,88.132
20130117,88.378,90.128,88.132,89.863,90.2,89.632
20130118,89.863,90.2,89.632,90.084,90.245,89.336
20130121,90.093,90.245,89.336,89.588,90.114,88.363
20130122,89.589,90.114,88.363,88.703,88.788,88.058
20130123,88.703,88.788,88.058,88.606,90.549,88.413
20130124,88.606,90.549,88.413,90.317,91.192,90.284
20130125,90.318,91.192,90.284,90.858,91.253,90.565
20130128,91.043,91.253,90.565,90.847,91.013,90.327
20130129,90.852,91.013,90.327,90.714,91.403,90.656
20130130,90.706,91.403,90.656,91.089,91.773,90.743
20130131,91.084,91.773,90.743,91.709,92.957,91.6
20130201,91.704,92.957,91.6,92.826,93.177,92.2
20130204,92.755,93.177,92.2,92.373,93.651,91.975
20130205,92.373,93.651,91.975,93.633,94.054,93.272
20130206,93.63,94.054,93.272,93.613,93.913,93.079
20130207,93.613,93.913,93.079,93.628,93.734,92.168
20130208,93.623,93.734,92.168,92.632,94.456,92.361
20130211,92.685,94.456,92.361,94.308,94.406,92.946
20130212,94.293,94.406,92.946,93.465,93.776,92.82
20130213,93.47,93.776,92.82,93.384,93.708,92.673
20130214,93.382,93.708,92.673,92.862,93.837,92.223
20130215,92.873,93.837,92.223,93.488,94.211,93.706
20130218,93.744,94.211,93.706,93.955,93.959,93.291
20130219,93.955,93.959,93.291,93.566,94.033,93.135
20130220,93.566,94.033,93.135,93.554,93.86,92.771
20130221,93.558,93.86,92.771,93.106,93.512,92.919
20130222,93.106,93.512,92.919,93.402,94.557,90.854
20130225,94.52,94.557,90.854,91.805,92.745,91.129
20130226,91.805,92.745,91.129,91.975,92.435,91.134
20130227,91.972,92.435,91.134,92.221,92.848,92.01
20130228,92.231,92.848,92.01,92.552,93.68,92.439
20130301,92.553,93.68,92.439,93.555,93.723,93.167
20130304,93.556,93.723,93.167,93.483,93.537,92.914
20130305,93.483,93.537,92.914,93.28,94.11,92.995
20130306,93.279,94.11,92.995,94.063,95.089,93.788
20130307,94.065,95.089,93.788,94.818,96.557,94.777
20130308,94.819,96.557,94.777,95.984,96.044,95.953
20130310,95.982,96.044,95.953,95.969,96.36,95.944
20130311,95.967,96.36,95.944,96.316,96.707,95.639
20130312,96.319,96.707,95.639,95.983,96.259,95.444
20130313,95.986,96.259,95.444,96.069,96.586,95.68
20130314,96.071,96.586,95.68,96.106,96.273,95.076
20130315,96.106,96.273,95.076,95.257,94.669,94.069
20130317,94.318,94.669,94.069,94.579,95.594,94.308
20130318,94.58,95.594,94.308,95.277,95.744,94.72
20130319,95.277,95.744,94.72,95.114,96.129,94.826
20130320,95.116,96.129,94.826,96.013,96.104,94.546
20130321,96.013,96.104,94.546,95.032,95.131,94.194
20130322,95.027,95.131,94.194,94.423,94.548,94.343
20130324,94.378,94.548,94.343,94.5,94.96,93.524
20130325,94.495,94.96,93.524,94.175,94.612,93.862
20130326,94.175,94.612,93.862,94.527,94.906,94.021
20130327,94.529,94.906,94.021,94.376,94.432,93.875
20130328,94.376,94.432,93.875,94.204,94.297,93.905
20130329,94.204,94.297,93.905,94.15,94.371,93.162
20130401,94.258,94.371,93.162,93.234,93.557,92.568
20130402,93.24,93.557,92.568,93.43,93.685,92.713
20130403,93.429,93.685,92.713,93.035,96.412,92.728
20130404,93.036,96.412,92.728,96.331,97.831,95.744
20130405,96.328,97.831,95.744,97.532,99.383,98.073
20130408,98.182,99.383,98.073,99.356,99.66,98.587
20130409,99.356,99.66,98.587,99.018,99.872,98.91
20130410,99.017,99.872,98.91,99.758,99.946,99.112
20130411,99.756,99.946,99.112,99.656,99.804,98.09
20130412,99.651,99.804,98.09,98.34,98.711,96.352
20130415,98.187,98.711,96.352,96.734,98.157,95.794
20130416,96.734,98.157,95.794,97.516,98.43,97.207
20130417,97.515,98.43,97.207,98.109,98.529,97.63
20130418,98.104,98.529,97.63,98.154,99.682,98.107
20130419,98.153,99.682,98.107,99.482,99.883,98.979
20130422,99.802,99.883,98.979,99.23,99.531,98.481
20130423,99.227,99.531,98.481,99.454,99.757,99.184
20130424,99.461,99.757,99.184,99.511,99.561,98.98
20130425,99.51,99.561,98.98,99.254,99.411,97.555
20130426,99.256,99.411,97.555,98,98.199,97.349
20130429,97.942,98.199,97.349,97.737,98.123,97.005
20130430,97.737,98.123,97.005,97.425,97.674,97.022
20130501,97.427,97.674,97.022,97.376,98.39,97.085
20130502,97.376,98.39,97.085,97.927,99.265,97.896
20130503,97.919,99.265,97.896,98.956,99.452,99.057
20130506,99.177,99.452,99.057,99.312,99.431,98.826
20130507,99.313,99.431,98.826,98.988,99.148,98.58
20130508,98.987,99.148,98.58,98.994,100.788,98.644
20130509,98.99,100.788,98.644,100.583,101.982,100.536
20130510,100.582,101.982,100.536,101.602,102.148,101.514
20130513,101.872,102.148,101.514,101.822,102.428,101.26
20130514,101.822,102.428,101.26,102.404,102.761,101.852
20130515,102.395,102.761,101.852,102.226,102.681,101.827
20130516,102.225,102.681,101.827,102.252,103.305,102.077
20130517,102.237,103.305,102.077,103.178,102.938,101.944
20130520,102.749,102.938,101.944,102.263,102.884,102.069
20130521,102.263,102.884,102.069,102.47,103.732,102.347
20130522,102.47,103.732,102.347,103.154,103.567,100.835
20130523,103.154,103.567,100.835,102.01,102.585,100.661
20130524,102.004,102.585,100.661,101.234,101.296,100.745
20130527,101.019,101.296,100.745,100.946,102.499,100.921
20130528,100.946,102.499,100.921,102.368,102.524,100.711
20130529,102.358,102.524,100.711,101.148,101.8,100.466
20130530,101.144,101.8,100.466,100.726,101.279,100.22
20130531,100.723,101.279,100.22,100.431,100.72,98.861
20130603,100.41,100.72,98.861,99.52,100.415,99.33
20130604,99.519,100.415,99.33,100.036,100.46,98.966
20130605,100.025,100.46,98.966,99.04,99.466,95.887
20130606,99.034,99.466,95.887,96.967,97.785,94.99
20130607,96.957,97.785,94.99,97.514,99.282,97.709
20130610,97.825,99.282,97.709,98.757,99.044,95.596
20130611,98.756,99.044,95.596,96.011,97.016,95.134
20130612,96.012,97.016,95.134,96.016,96.094,93.79
20130613,96.016,96.094,93.79,95.366,95.796,93.982
20130614,95.371,95.796,93.982,94.065,95.215,94.093
20130617,94.144,95.215,94.093,94.484,95.763,94.434
20130618,94.483,95.763,94.434,95.318,97.027,94.83
20130619,95.316,97.027,94.83,96.456,98.286,96.202
20130620,96.454,98.286,96.202,97.303,98.133,96.861
20130621,97.284,98.133,96.861,97.872,98.7,97.217
20130624,97.931,98.7,97.217,97.725,98.062,96.96
20130625,97.731,98.062,96.96,97.808,98.233,97.237
20130626,97.808,98.233,97.237,97.721,98.569,97.564
20130627,97.734,98.569,97.564,98.337,99.449,98.328
20130628,98.338,99.449,98.328,99.135,99.863,99.175
20130701,99.226,99.863,99.175,99.641,100.726,99.507
20130702,99.64,100.726,99.507,100.622,100.854,99.256
20130703,100.622,100.854,99.256,99.883,100.16,99.49
20130704,99.882,100.16,99.49,100.024,101.224,99.889
20130705,100.031,101.224,99.889,101.17,101.532,100.787
20130708,101.258,101.532,100.787,100.956,101.299,100.767
20130709,100.956,101.299,100.767,101.143,101.214,99.408
20130710,101.144,101.214,99.408,99.669,99.895,98.235
20130711,99.677,99.895,98.235,98.949,99.693,98.677
20130712,98.948,99.693,98.677,99.168,100.484,99.073
20130715,99.347,100.484,99.073,99.849,100.067,98.893
20130716,99.85,100.067,98.893,99.091,99.943,99.043
20130717,99.094,99.943,99.043,99.569,100.654,99.463
20130718,99.576,100.654,99.463,100.416,100.865,99.805
20130719,100.415,100.865,99.805,100.541,100.619,99.287
20130722,100.413,100.619,99.287,99.657,100.18,99.142
20130723,99.65,100.18,99.142,99.406,100.439,99.38
20130724,99.396,100.439,99.38,100.251,100.453,98.884
20130725,100.251,100.453,98.884,99.289,99.403,97.958
20130726,99.276,99.403,97.958,98.223,98.332,97.632
20130729,98.071,98.332,97.632,97.954,98.46,97.757
20130730,97.947,98.46,97.757,98.027,98.532,97.583
20130731,98.027,98.532,97.583,97.866,99.571,97.657
20130801,97.857,99.571,97.657,99.539,99.947,98.661
20130802,99.531,99.947,98.661,98.923,99.149,98.19
20130805,98.876,99.149,98.19,98.288,98.584,97.506
20130806,98.278,98.584,97.506,97.729,97.807,96.32
20130807,97.729,97.807,96.32,96.324,96.933,95.806
20130808,96.322,96.933,95.806,96.698,96.969,96.128
20130809,96.698,96.969,96.128,96.178,96.937,95.924
20130812,96.298,96.937,95.924,96.898,98.341,96.854
20130813,96.899,98.341,96.854,98.204,98.426,97.864
20130814,98.194,98.426,97.864,98.126,98.647,97.038
20130815,98.123,98.647,97.038,97.351,97.773,97.048
20130816,97.354,97.773,97.048,97.518,98.123,97.356
20130819,97.549,98.123,97.356,97.545,97.863,96.911
20130820,97.534,97.863,96.911,97.264,97.983,97.123
20130821,97.264,97.983,97.123,97.668,98.808,97.584
20130822,97.666,98.808,97.584,98.706,99.149,98.39
20130823,98.702,99.149,98.39,98.672,98.841,98.268
20130826,98.572,98.841,98.268,98.502,98.533,96.987
20130827,98.499,98.533,96.987,97.025,97.837,96.813
20130828,97.025,97.837,96.813,97.631,98.518,97.448
20130829,97.63,98.518,97.448,98.343,98.477,97.884
20130830,98.343,98.477,97.884,98.12,99.429,98.265
20130902,98.422,99.429,98.265,99.332,99.861,99.167
20130903,99.332,99.861,99.167,99.567,99.812,99.324
20130904,99.562,99.812,99.324,99.743,100.195,99.565
20130905,99.743,100.195,99.565,100.101,100.224,98.54
20130906,100.097,100.224,98.54,99.08,100.102,99.335
20130909,99.705,100.102,99.335,99.569,100.456,99.473
20130910,99.565,100.456,99.473,100.368,100.606,99.799
20130911,100.368,100.606,99.799,99.884,99.987,99.012
20130912,99.883,99.987,99.012,99.53,99.975,99.193
20130913,99.529,99.975,99.193,99.358,99.183,98.453
20130916,98.649,99.183,98.453,99.059,99.382,99.005
20130917,99.047,99.382,99.005,99.123,99.334,97.759
20130918,99.122,99.334,97.759,97.931,99.611,97.863
20130919,97.932,99.611,97.863,99.456,99.667,99.17
20130920,99.456,99.667,99.17,99.31,99.357,98.648
20130923,99.248,99.357,98.648,98.829,99.174,98.475
20130924,98.825,99.174,98.475,98.735,98.815,98.384
20130925,98.735,98.815,98.384,98.43,99.133,98.268
20130926,98.43,99.133,98.268,98.976,99.037,98.096
20130927,98.976,99.037,98.096,98.22,98.458,97.497
20130930,97.674,98.458,97.497,98.206,98.724,97.657
20131001,98.214,98.724,97.657,97.985,98.084,97.142
20131002,97.988,98.084,97.142,97.35,97.871,96.929
20131003,97.351,97.871,96.929,97.251,97.481,96.952
20131004,97.248,97.481,96.952,97.462,97.331,96.667
20131007,97.215,97.331,96.667,96.699,97.25,96.567
